ENSG	GENE	SCORE
ENSG00000101019	UQCC1	0.00043820541372951993
ENSG00000101040	ZMYND8	0.0005799966611448326
ENSG00000101049	SGK2	0.0002529071873595967
ENSG00000101057	MYBL2	0.0010900527533976856
ENSG00000101074	R3HDML	0.0028927217133514205
ENSG00000101076	HNF4A	0.0006242793979254202
ENSG00000101082	SLA2	0.0004285344768959476
ENSG00000101084	RAB5IF	0.0005151942741576931
ENSG00000101096	NFATC2	0.0005384256191973691
ENSG00000101098	RIMS4	0.0004618334019141912
ENSG00000101109	STK4	0.0009890050512240123
ENSG00000101115	SALL4	0.0003522482691096229
ENSG00000101126	ADNP	0.0006384867197084532
ENSG00000101132	PFDN4	0.0017311820251961763
ENSG00000101134	DOK5	0.0005571856231654237
ENSG00000101138	CSTF1	0.000590599391671276
ENSG00000101144	BMP7	0.001660922126575315
ENSG00000101146	RAE1	0.001370961382463065
ENSG00000101150	TPD52L2	0.001394601898482506
ENSG00000101152	DNAJC5	0.0019648845445772167
ENSG00000101158	NELFCD	0.0009080600432298525
ENSG00000101160	CTSZ	0.001786378156793944
ENSG00000101161	PRPF6	0.0007032565677036473
ENSG00000101162	TUBB1	0.0005809303866044502
ENSG00000101166	PRELID3B	0.0013265978884646756
ENSG00000101181	MTG2	0.0013269958765249612
ENSG00000101182	PSMA7	0.0011911175117802486
ENSG00000101187	SLCO4A1	0.0005105065702082356
ENSG00000101188	NTSR1	6.241077005597617e-05
ENSG00000101189	MRGBP	0.0016419156793290313
ENSG00000101191	DIDO1	0.0005138539327163016
ENSG00000101193	GID8	0.0026304276857445075
ENSG00000101194	SLC17A9	0.0017202986350639549
ENSG00000101197	BIRC7	0.0019386224255413254
ENSG00000101198	NKAIN4	6.65298689455085e-05
ENSG00000101199	ARFGAP1	0.0005636886858155776
ENSG00000101200	AVP	0.0004036156235542876
ENSG00000101203	COL20A1	0.001269655497480926
ENSG00000101204	CHRNA4	0.0004329913263063645
ENSG00000101210	EEF1A2	0.0006118003188930743
ENSG00000101213	PTK6	0.0011757988791032403
ENSG00000101216	GMEB2	0.0008272919594674022
ENSG00000101220	ADISSP	0.0007860578680265462
ENSG00000101222	SPEF1	0.0007439135104050365
ENSG00000101224	CDC25B	0.0008891416634924099
ENSG00000101236	RNF24	0.00010745051724825316
ENSG00000101246	ARFRP1	0.004633868046994394
ENSG00000101247	NDUFAF5	0.00020504317001268646
ENSG00000101255	TRIB3	0.002199922193767634
ENSG00000101265	RASSF2	0.002000976201998128
ENSG00000101276	SLC52A3	0.0005772090903519711
ENSG00000101280	ANGPT4	0.00016600629146523715
ENSG00000101282	RSPO4	0.0013598379559880414
ENSG00000101290	CDS2	0.0009387926360204801
ENSG00000101292	PROKR2	7.866772511988529e-05
ENSG00000101294	HM13	0.000342016346166929
ENSG00000101298	SNPH	0.0003829702609436936
ENSG00000101306	MYLK2	0.0003224541292183858
ENSG00000101307	SIRPB1	0.000422036361442224
ENSG00000101310	SEC23B	0.0012515566406818834
ENSG00000101311	FERMT1	0.00045071345516589645
ENSG00000101323	HAO1	0.00020216008761053672
ENSG00000101327	PDYN	0.00020918517270729353
ENSG00000101331	CCM2L	0.0008749780699872645
ENSG00000101333	PLCB4	0.0002509612932044547
ENSG00000101335	MYL9	0.004239334889234669
ENSG00000101336	HCK	0.0010118548973423458
ENSG00000101337	TM9SF4	0.0004325534985127888
ENSG00000101343	CRNKL1	0.0008260828258244146
ENSG00000101346	POFUT1	0.0008026188197618467
ENSG00000101347	SAMHD1	0.000647997590704108
ENSG00000101349	PAK5	0.0021670737057775113
ENSG00000101350	KIF3B	0.0008120728780340869
ENSG00000101361	NOP56	0.0012673760247707833
ENSG00000101363	MANBAL	0.0007330298369652155
ENSG00000101365	IDH3B	0.00042314754796279885
ENSG00000101367	MAPRE1	0.0030518845981077902
ENSG00000101384	JAG1	0.002587818215260995
ENSG00000101391	CDK5RAP1	0.0008429436736605567
ENSG00000101400	SNTA1	0.0037846350980998977
ENSG00000101405	OXT	0.0007869650728480337
ENSG00000101407	TTI1	0.00038864301177454763
ENSG00000101412	E2F1	0.0009291491728617984
ENSG00000101413	RPRD1B	0.0017876082488328393
ENSG00000101417	PXMP4	0.0003612108648667345
ENSG00000101421	CHMP4B	0.0013329093858374108
ENSG00000101435	CST9L	0.0005842048640261055
ENSG00000101438	SLC32A1	0.0006227677217793826
ENSG00000101439	CST3	0.0005300238917698152
ENSG00000101440	ASIP	0.0004132155304432672
ENSG00000101441	CST4	0.0001730114756810508
ENSG00000101442	ACTR5	0.0006601401992156752
ENSG00000101443	WFDC2	0.00022723924678302865
ENSG00000101444	AHCY	0.0006258114876800391
ENSG00000101445	PPP1R16B	0.0024534080400826497
ENSG00000101447	FAM83D	0.0006283059797169699
ENSG00000101448	EPPIN	0.0005654552592204709
ENSG00000101452	DHX35	0.0004466061186576553
ENSG00000101457	DNTTIP1	0.0033707226684782654
ENSG00000101460	MAP1LC3A	0.0016014393479508726
ENSG00000101463	SYNDIG1	0.00010711921004258329
ENSG00000101464	PIGU	0.0004295804260436853
ENSG00000101470	TNNC2	0.0014108249058608635
ENSG00000101473	ACOT8	0.0007833196204956039
ENSG00000101474	APMAP	0.0004813951354663004
ENSG00000101489	CELF4	0.0007273292926583963
ENSG00000101493	ZNF516	0.0007037018608571088
ENSG00000101544	ADNP2	0.0006112121468504483
ENSG00000101546	RBFA	0.00025593569046122866
ENSG00000101557	USP14	0.0013178991648601368
ENSG00000101558	VAPA	0.0007105221221763713
ENSG00000101596	SMCHD1	0.0005296552560594137
ENSG00000101605	MYOM1	0.0015708360310782155
ENSG00000101608	MYL12A	0.0021022713372076396
ENSG00000101624	CEP76	0.00775634708202233
ENSG00000101638	ST8SIA5	0.00042522543367340404
ENSG00000101639	CEP192	0.029630001407667805
ENSG00000101654	RNMT	0.0007787862391523959
ENSG00000101665	SMAD7	0.0007037148952804273
ENSG00000101670	LIPG	0.001248454607093663
ENSG00000101680	LAMA1	0.0006816174056893942
ENSG00000101695	RNF125	0.00046598113476647995
ENSG00000101745	ANKRD12	0.0032679897610705666
ENSG00000101746	NOL4	0.0018479738389487466
ENSG00000101751	POLI	0.0010314456753803825
ENSG00000101752	MIB1	0.021147364034959537
ENSG00000101773	RBBP8	0.000773193899931357
ENSG00000101782	RIOK3	0.001916113533297903
ENSG00000101811	CSTF2	0.0011176716063800995
ENSG00000101825	MXRA5	0.0024913086731430667
ENSG00000101842	VSIG1	0.0001348880730347446
ENSG00000101843	PSMD10	0.0012500192506195162
ENSG00000101844	ATG4A	0.0008455465238057513
ENSG00000101849	TBL1X	0.0008722395828044682
ENSG00000101850	GPR143	0.0003049641375127976
ENSG00000101856	PGRMC1	0.0007164521434788185
ENSG00000101868	POLA1	0.0005352467735519895
ENSG00000101871	MID1	0.0012155313243056298
ENSG00000101882	NKAP	0.0025472740510394942
ENSG00000101883	RHOXF1	0.0007807183774275472
ENSG00000101888	NXT2	0.0022851313540286355
ENSG00000101892	ATP1B4	6.191188549564686e-05
ENSG00000101901	ALG13	0.0020027157593176526
ENSG00000101911	PRPS2	0.0005888203381800849
ENSG00000101916	TLR8	5.9334295769986056e-05
ENSG00000101928	MOSPD1	6.401347513929068e-05
ENSG00000101935	AMMECR1	0.004388088076666463
ENSG00000101938	CHRDL1	0.000826780847091868
ENSG00000101940	WDR13	0.0005355785301617288
ENSG00000101951	PAGE4	0.00026545833998170565
ENSG00000101955	SRPX	0.0004343708494616294
ENSG00000101958	GLRA2	0.0003354832269906183
ENSG00000101966	XIAP	0.0016723276658012765
ENSG00000101972	STAG2	0.0016673777274718304
ENSG00000101974	ATP11C	0.0007837889297661604
ENSG00000101977	MCF2	0.0006308678773621068
ENSG00000101981	F9	0.0005121050817251671
ENSG00000101986	ABCD1	0.001823611970849015
ENSG00000101997	CCDC22	0.0012249859842086153
ENSG00000102001	CACNA1F	0.0003914173857992864
ENSG00000102003	SYP	0.0011382547945686383
ENSG00000102007	PLP2	0.0001509308725644587
ENSG00000102010	BMX	0.0005996769039029459
ENSG00000102021	LUZP4	0.0020565672971315507
ENSG00000102024	PLS3	0.0006132838641406124
ENSG00000102030	NAA10	0.0022419734175400663
ENSG00000102032	RENBP	0.0007508377145768463
ENSG00000102034	ELF4	0.0005288175282203156
ENSG00000102038	SMARCA1	0.0005794012174646923
ENSG00000102043	MTMR8	0.0008063434268024139
ENSG00000102048	ASB9	0.0004977139085440285
ENSG00000102054	RBBP7	0.0006469982320140844
ENSG00000102055	PPP1R2C	0.0006189752493810374
ENSG00000102057	KCND1	0.0009534152204651036
ENSG00000102076	OPN1LW	0.00019838278035422263
ENSG00000102081	FMR1	0.0011619515266829694
ENSG00000102096	PIM2	0.0008014180198188114
ENSG00000102098	SCML2	0.001147197989439519
ENSG00000102100	SLC35A2	0.000406595300319168
ENSG00000102103	PQBP1	0.0007313137784876744
ENSG00000102109	PCSK1N	0.0002300200401350594
ENSG00000102125	TAFAZZIN	0.0006321294033568847
ENSG00000102144	PGK1	0.0014080986541102902
ENSG00000102145	GATA1	0.001396188544049437
ENSG00000102158	MAGT1	0.00044094429631513776
ENSG00000102172	SMS	0.0005879717314201116
ENSG00000102174	PHEX	0.0007376069831934728
ENSG00000102178	UBL4A	0.0010635148973960895
ENSG00000102181	CD99L2	0.000182514251378052
ENSG00000102189	EEA1	0.0006745029106696165
ENSG00000102195	GPR50	0.005560631635944446
ENSG00000102218	RP2	0.0007633984569110908
ENSG00000102221	JADE3	0.0014447399410073558
ENSG00000102225	CDK16	0.0005852268004673533
ENSG00000102226	USP11	0.0013811511626045103
ENSG00000102230	PCYT1B	0.0003367963429354859
ENSG00000102241	HTATSF1	0.00056221898057629
ENSG00000102243	VGLL1	0.0035699273976206314
ENSG00000102245	CD40LG	0.0004947819088556571
ENSG00000102265	TIMP1	0.00039509038879259606
ENSG00000102287	GABRE	0.00028191513206365926
ENSG00000102290	PCDH11X	0.0002823258776061266
ENSG00000102302	FGD1	0.0006019008892508282
ENSG00000102309	PIN4	0.0019094186334314145
ENSG00000102312	PORCN	0.00010848056695067498
ENSG00000102313	ITIH6	0.0020350773224890872
ENSG00000102316	MAGED2	0.0004098382007668988
ENSG00000102317	RBM3	0.0005794528506157803
ENSG00000102349	KLF8	0.0005421183386715711
ENSG00000102362	SYTL4	0.0023143217686083517
ENSG00000102383	ZDHHC15	0.00015766544561301998
ENSG00000102384	CENPI	0.005397948554445975
ENSG00000102385	DRP2	0.0007843951279937755
ENSG00000102387	TAF7L	0.00293548183844905
ENSG00000102390	PBDC1	0.0009562389459460974
ENSG00000102393	GLA	0.0005707564107524377
ENSG00000102401	ARMCX3	0.0016037062248415168
ENSG00000102409	BEX4	0.0006306726743332547
ENSG00000102445	RUBCNL	0.0004592292675624776
ENSG00000102452	NALCN	0.000344830674066543
ENSG00000102466	FGF14	0.0010659174613465439
ENSG00000102468	HTR2A	0.0003464528995209548
ENSG00000102471	NDFIP2	0.0003574247853066481
ENSG00000102524	TNFSF13B	0.0005065736995675252
ENSG00000102531	FNDC3A	0.0006654879605321184
ENSG00000102539	MLNR	0.0007280523907411407
ENSG00000102547	CAB39L	0.00046403290525631746
ENSG00000102554	KLF5	0.0005887295933462156
ENSG00000102572	STK24	0.0018842054139440734
ENSG00000102575	ACP5	0.0007243292400289647
ENSG00000102580	DNAJC3	0.001341933018693453
ENSG00000102595	UGGT2	0.0006448177007314371
ENSG00000102606	ARHGEF7	0.0015355442685631715
ENSG00000102678	FGF9	0.0002286235144310922
ENSG00000102683	SGCG	0.0006227919448065222
ENSG00000102699	PARP4	0.0007910459928552882
ENSG00000102710	SUPT20H	0.0017242616088424256
ENSG00000102738	MRPS31	0.0004976018524303072
ENSG00000102743	SLC25A15	0.0003782697449423722
ENSG00000102753	KPNA3	0.0013338720423234918
ENSG00000102755	FLT1	0.0003347876645420911
ENSG00000102760	RGCC	0.0004878693150658364
ENSG00000102763	VWA8	0.0009809252915147226
ENSG00000102780	DGKH	0.0043118850808241405
ENSG00000102781	KATNAL1	0.0028325602218046697
ENSG00000102786	INTS6	0.000963861870332039
ENSG00000102802	MEDAG	0.001717253591550616
ENSG00000102804	TSC22D1	0.0008621015376775176
ENSG00000102805	CLN5	0.0004916856555610138
ENSG00000102837	OLFM4	0.00010496919207980682
ENSG00000102854	MSLN	0.00041612666564105893
ENSG00000102858	MGRN1	0.0006457864280946524
ENSG00000102870	ZNF629	0.05334913000160668
ENSG00000102871	TRADD	0.0013072159379134973
ENSG00000102878	HSF4	0.01951642750418614
ENSG00000102879	CORO1A	0.002213958643096703
ENSG00000102882	MAPK3	0.0017062406570858002
ENSG00000102893	PHKB	0.0007155393618631933
ENSG00000102897	LYRM1	0.001659152833326516
ENSG00000102898	NUTF2	0.015141797997102913
ENSG00000102900	NUP93	0.0025651699734225986
ENSG00000102901	CENPT	0.0008212525910948898
ENSG00000102904	TSNAXIP1	0.003695564964118603
ENSG00000102908	NFAT5	0.0015298536441150645
ENSG00000102910	LONP2	0.0014230613626295963
ENSG00000102921	N4BP1	0.0005357617351364752
ENSG00000102931	ARL2BP	0.0006111932400472142
ENSG00000102934	PLLP	0.00020276115424167074
ENSG00000102935	ZNF423	0.0037444459244397876
ENSG00000102962	CCL22	0.00042987190749954607
ENSG00000102967	DHODH	0.0001649131647809554
ENSG00000102970	CCL17	0.00039530633239337476
ENSG00000102974	CTCF	0.0012360605330741237
ENSG00000102977	ACD	0.0005945908749254158
ENSG00000102978	POLR2C	0.0010613469712552615
ENSG00000102981	PARD6A	0.00045664258573197003
ENSG00000102984	ZNF821	0.0008435916183771042
ENSG00000102996	MMP15	0.00027562528907765227
ENSG00000103005	USB1	0.0011700513182404393
ENSG00000103018	CYB5B	0.0004301751008597421
ENSG00000103021	CFAP263	0.0009054624715645332
ENSG00000103024	NME3	0.0017612889525935316
ENSG00000103034	NDRG4	0.0005618679548433647
ENSG00000103035	PSMD7	0.0012280107348487945
ENSG00000103042	SLC38A7	0.00011287726249520347
ENSG00000103043	VAC14	0.0014785460848543153
ENSG00000103044	HAS3	0.0002675158970077973
ENSG00000103047	TANGO6	0.0004236658510308189
ENSG00000103051	COG4	0.0016998102739762544
ENSG00000103056	SMPD3	0.00027694508844433585
ENSG00000103064	SLC7A6	0.00018927926771539205
ENSG00000103066	PLA2G15	0.0005136259710525337
ENSG00000103067	ESRP2	0.0003362018296684255
ENSG00000103089	FA2H	0.00022237426856008824
ENSG00000103091	WDR59	0.00022882770940668706
ENSG00000103111	MON1B	0.00023283329232981487
ENSG00000103121	CMC2	0.0018668605555376416
ENSG00000103126	AXIN1	0.0018318512300083967
ENSG00000103148	NPRL3	0.0004997711591840925
ENSG00000103150	MLYCD	0.0006745282942119957
ENSG00000103152	MPG	0.0005276656047499273
ENSG00000103154	NECAB2	0.011333223320434627
ENSG00000103160	HSDL1	0.00048827748491930834
ENSG00000103168	TAF1C	0.0004920745680010441
ENSG00000103174	NAGPA	0.00031098077147362346
ENSG00000103175	WFDC1	0.0006302385916114872
ENSG00000103184	SEC14L5	0.005791419479464821
ENSG00000103187	COTL1	0.0006750287186605419
ENSG00000103194	USP10	0.0005385035722156317
ENSG00000103197	TSC2	0.0007014170450929669
ENSG00000103199	ZNF500	0.0022218827264168794
ENSG00000103202	NME4	0.015004445925114851
ENSG00000103222	ABCC1	0.0004871820851803932
ENSG00000103226	NOMO3	0.0006599076486963895
ENSG00000103227	LMF1	4.376364199742966e-05
ENSG00000103245	CIAO3	0.003045051883191263
ENSG00000103249	CLCN7	0.0002271938290050457
ENSG00000103253	HAGHL	0.0003927357104203111
ENSG00000103254	ANTKMT	0.002306321741798456
ENSG00000103257	SLC7A5	0.0005121324420542805
ENSG00000103260	METRN	0.00011834592328341387
ENSG00000103264	FBXO31	0.0005545112810523278
ENSG00000103269	RHBDL1	0.00022959786065257504
ENSG00000103274	NUBP1	0.0007871463251376554
ENSG00000103310	ZP2	0.00015809878505024244
ENSG00000103313	MEFV	0.0009929707500759832
ENSG00000103316	CRYM	0.00045234530773541337
ENSG00000103319	EEF2K	0.0004837933695398533
ENSG00000103326	CAPN15	0.0057489847872602695
ENSG00000103335	PIEZO1	0.0006571603223619604
ENSG00000103342	GSPT1	0.00048347186884711846
ENSG00000103343	ZNF174	0.0005570604769218335
ENSG00000103351	CLUAP1	0.003280934761505705
ENSG00000103356	EARS2	0.0009384434458752366
ENSG00000103363	ELOB	0.0005346712675873277
ENSG00000103365	GGA2	0.0005421313369424752
ENSG00000103375	AQP8	0.0001994447808328914
ENSG00000103381	CPPED1	0.0002929181559920835
ENSG00000103415	HMOX2	0.007187751149444921
ENSG00000103423	DNAJA3	0.0015387786602332199
ENSG00000103429	BFAR	0.0003920505021142162
ENSG00000103449	SALL1	0.0008367358154828253
ENSG00000103479	RBL2	0.0017944761200396897
ENSG00000103485	QPRT	0.0009744559285991272
ENSG00000103490	PYCARD	0.0009861073094725725
ENSG00000103494	RPGRIP1L	0.004723996520397122
ENSG00000103495	MAZ	0.0012043481169712322
ENSG00000103496	STX4	0.0008178142982160352
ENSG00000103502	CDIPT	0.0002968361442299283
ENSG00000103507	BCKDK	0.0008285659639568621
ENSG00000103510	KAT8	0.00039497261786891613
ENSG00000103512	NOMO1	0.0005817822789140337
ENSG00000103522	IL21R	0.00024212375024035282
ENSG00000103528	SYT17	0.0034751610057810467
ENSG00000103534	TMC5	0.0007126353839339572
ENSG00000103540	CCP110	0.028100527308879464
ENSG00000103544	VPS35L	0.0006791386244913156
ENSG00000103549	RNF40	0.02519184422408216
ENSG00000103550	KNOP1	0.0007425817161674786
ENSG00000103569	AQP9	0.0001256658916872766
ENSG00000103591	AAGAB	0.00036764503511221847
ENSG00000103599	IQCH	0.002688405359549506
ENSG00000103642	LACTB	0.0005189591859107168
ENSG00000103647	CORO2B	0.00041844288512038474
ENSG00000103653	CSK	0.000659080392551914
ENSG00000103657	HERC1	0.0006601928471354768
ENSG00000103671	TRIP4	0.0006191425568431441
ENSG00000103740	ACSBG1	0.00016498191484970448
ENSG00000103811	CTSH	0.0005938043420883332
ENSG00000103852	TTC23	0.0027065704759934306
ENSG00000103876	FAH	0.0008049377338466002
ENSG00000103888	CEMIP	0.00018124656889995094
ENSG00000103932	RPAP1	0.0006070003512377298
ENSG00000103942	HOMER2	0.0014194882360243355
ENSG00000103966	EHD4	0.00040283996759171714
ENSG00000103978	TMEM87A	0.0007649384781416302
ENSG00000103994	ZNF106	0.002075010487033069
ENSG00000103995	CEP152	0.030731622085113486
ENSG00000104043	ATP8B4	7.319584494780429e-05
ENSG00000104044	OCA2	0.004112574259124813
ENSG00000104055	TGM5	0.002435581507825191
ENSG00000104064	GABPB1	0.0014116271920556756
ENSG00000104067	TJP1	0.03394087035940174
ENSG00000104081	BMF	0.0016845325287704327
ENSG00000104093	DMXL2	0.0007602818047871551
ENSG00000104112	SCG3	0.0005886551437015441
ENSG00000104129	DNAJC17	0.0009424268046132056
ENSG00000104131	EIF3J	0.0004976328787051898
ENSG00000104133	SPG11	0.0030396808169825817
ENSG00000104140	RHOV	0.00025600608614695375
ENSG00000104142	VPS18	0.0004790895063706557
ENSG00000104154	SLC30A4	0.00011125625769636827
ENSG00000104164	BLOC1S6	0.002601705710276292
ENSG00000104177	MYEF2	0.0012252945998625364
ENSG00000104205	SGK3	0.00033694627109071007
ENSG00000104213	PDGFRL	0.000442091158220137
ENSG00000104218	CSPP1	0.04906350132273474
ENSG00000104219	ZDHHC2	0.0005561077416587068
ENSG00000104221	BRF2	0.0005549659026655718
ENSG00000104228	TRIM35	0.002537333188001867
ENSG00000104231	ZFAND1	0.0004954212590746465
ENSG00000104237	RP1	0.0008956761680565251
ENSG00000104267	CA2	0.0007979197700933582
ENSG00000104290	FZD3	0.0005988743059788249
ENSG00000104299	INTS9	0.0008964821033714543
ENSG00000104312	RIPK2	0.0005102332786464103
ENSG00000104313	EYA1	0.0004295180983717728
ENSG00000104320	NBN	0.0005746117251419491
ENSG00000104321	TRPA1	0.0008265452690920938
ENSG00000104325	DECR1	0.0002378555968789442
ENSG00000104327	CALB1	0.0005163016924143449
ENSG00000104331	BPNT2	0.0037271380331276305
ENSG00000104332	SFRP1	0.0023836742838057035
ENSG00000104341	LAPTM4B	0.0005974297160946662
ENSG00000104343	UBE2W	0.0008900222028387361
ENSG00000104356	POP1	0.0007229044715586497
ENSG00000104365	IKBKB	0.000989259241578111
ENSG00000104368	PLAT	0.00018140400038646476
ENSG00000104369	JPH1	0.0006254938393794873
ENSG00000104371	DKK4	6.840782202743867e-05
ENSG00000104375	STK3	0.0012285317602618306
ENSG00000104381	GDAP1	0.0014828736409526755
ENSG00000104388	RAB2A	0.0014373863400578557
ENSG00000104408	EIF3E	0.0011482189636353723
ENSG00000104412	EMC2	0.0003897557625123227
ENSG00000104413	ESRP1	0.0011791374736276339
ENSG00000104415	CCN4	0.00036158094781058026
ENSG00000104419	NDRG1	0.0009498714209712489
ENSG00000104427	ZC2HC1A	0.0016659184623222245
ENSG00000104432	IL7	0.00031530510000266077
ENSG00000104435	STMN2	0.003728834657522384
ENSG00000104442	ARMC1	0.000645786099084944
ENSG00000104447	TRPS1	0.002071032098683645
ENSG00000104450	SPAG1	0.00038715554296686605
ENSG00000104472	CHRAC1	0.0007341857651681494
ENSG00000104490	NCALD	0.0013483967943557218
ENSG00000104497	SNX16	0.0009873824740225245
ENSG00000104517	UBR5	0.0017146189998129557
ENSG00000104518	GSDMD	0.0011334279065522423
ENSG00000104522	GFUS	0.0007767272918499657
ENSG00000104524	PYCR3	0.0007721563040377077
ENSG00000104529	EEF1D	0.0011417557720960758
ENSG00000104537	ANXA13	0.0003431923905736767
ENSG00000104549	SQLE	0.0001917628876526578
ENSG00000104611	SH2D4A	0.013307602375789429
ENSG00000104613	INTS10	0.0024893236272873764
ENSG00000104626	ERI1	0.0006356186549965059
ENSG00000104635	SLC39A14	0.0005646382808208728
ENSG00000104643	MTMR9	0.003410905739883674
ENSG00000104660	LEPROTL1	0.0002581844813676071
ENSG00000104671	DCTN6	0.0006517887343306938
ENSG00000104687	GSR	0.0008381128316159447
ENSG00000104689	TNFRSF10A	0.00027058414502789674
ENSG00000104691	UBXN8	0.00015634919043350237
ENSG00000104695	PPP2CB	0.001003594364874516
